id,label,type,Codigo,Provincia,Canton,Parroquia,Distrito,Area,Jefatura,Unidad_operativa,Tipo_atencion,Zona_administrativa,Poblacion_2009,Tipo_via,Direccion_unidad_operativa,Telefono,Tipologia,Nivel,Atencion,Dotacion_camas,Geolatlon,Lat,Lon,Easting,Northing,Cobertura,No_licencia,U_o_tambien_conocida_como,Licencia_cond,Poblacion_2010,Licencia,Distancia_mint_Jefatura,Distancia_km_jefatura,Direccion_alternativa/0,Referencia_unidad_operativa
1667-010709250,1667-010709250,Item,10709250,EL ORO,PASAJE,PASAJE,07D01,4,"Centro de Salud ""Pasaje""",Nuevos Horizontes,,7,2972,1er. ORDEN,,,CSU,,,,"-3.3270228,-79.7865016",-3.3270228,-79.7865016,634816,9632177,,,,,3023,,3,5,BARRIO CENTRAL,
1668-010709251,1668-010709251,Item,10709251,EL ORO,PASAJE,PASAJE,07D01,4,"Centro de Salud ""Pasaje""",Loma de Franco,,7,3803,2do. ORDEN,,,CSU,,,,"-3.3425978,-79.7933945",-3.3425978,-79.7933945,634048,9630456,,,,,3868,,1.2,3,CALLE PRINCIPAL DIAGONAL A LA ESCUELA RUMINAHUI Y CERCA DE LA CAPILLA,
1669-010709252,1669-010709252,Item,10709252,EL ORO,PASAJE,BUENA VISTA,07D01,4,"Centro de Salud ""Pasaje""",Buenavista,,7,5019,1er. ORDEN,,,CSR,,,,"-3.3614818,-79.8439076",-3.3614818,-79.8439076,628433,9628375,,,,,5105,,6,20,25 DE FEBRERO,
1670-010709253,1670-010709253,Item,10709253,EL ORO,PASAJE,CASACAY,07D01,4,"Centro de Salud ""Pasaje""",Casacay,,7,951,1er. ORDEN,,,CSR,,,,"-3.3223207,-79.7231948",-3.3223207,-79.7231948,641851,9632688,,,,,951,,12,30,CALLE 10 DE OCTUBRE JUNTO AL PARQUE CENTRAL,
1671-010709254,1671-010709254,Item,10709254,EL ORO,PASAJE,LA PEAÑA,07D01,4,"Centro de Salud ""Pasaje""",La Peaña,,7,3737,1er. ORDEN,,,CSR,,,,"-3.3130899,-79.8514250",-3.3130899,-79.851425,627604,9633726,,,,,3800,,5,10,BARRIO FATIMA,
1672-010709255,1672-010709255,Item,10709255,EL ORO,PASAJE,EL PROGRESO,07D01,4,"Centro de Salud ""Pasaje""",El Progreso,,7,3768,2do. ORDEN,,,CSR,,,,"-3.2905912,-79.7584947",-3.2905912,-79.7584947,637933,9636201,,,,,3832,,10,40,PASAJE Y NICOLAS SALDANA,
1673-010709256,1673-010709256,Item,10709256,EL ORO,PASAJE,CASACAY,07D01,4,"Centro de Salud ""Pasaje""",Galayacu,,7,1181,1er. y 2do. ORDEN,,,CSR,,,,"-3.3171631,-79.6871857",-3.3171631,-79.6871857,645853,9633253,,,,,1201,,8,40,CALLE S/N FRENTE A LA CANCHA MULTIPLE,
1674-010709257,1674-010709257,Item,10709257,EL ORO,PASAJE,UZCURRUMI,07D01,4,"Centro de Salud ""Pasaje""",Uzhcurrumi,,7,126,1er. ORDEN,,,CSR,,,,"-3.3232663,-79.5942244",-3.3232663,-79.5942244,656182,9632564,,,,,1282,,27,45,CALLE GRAN JESUS PODER  VIA A GUANAZAN,
1675-010709258,1675-010709258,Item,10709258,EL ORO,PASAJE,CAÑA QUEMADA,07D01,4,"Centro de Salud ""Pasaje""",Caña Quemada,,7,2018,1er. ORDEN,,,CSR,,,,"-3.2948168,-79.8191102",-3.2948168,-79.8191102,631197,9635742,,,,,2053,,5,10,SEGUNDA ENTRADA EN LA VIA PASAJE-GUABO,
1676-010709450,1676-010709450,Item,10709450,EL ORO,PASAJE,TRES CERRITOS,07D01,4,"Centro de Salud ""Pasaje""",Tres  Cerritos,,7,994,1er. ORDEN,,,PS,,,,"-3.3248124,-79.7691888",-3.3248124,-79.7691888,636740,9632419,,,,,1011,,3,5,JUNTO A LA CAPILLA,
1677-010709451,1677-010709451,Item,10709451,EL ORO,PASAJE,EL PROGRESO,07D01,4,"Centro de Salud ""Pasaje""",Rosa de Oro,,7,638,1er. y 2do. ORDEN,,,PS,,,,"-3.2809410,-79.7884294",-3.280941,-79.7884294,634608,9637272,,,,,649,,15,20,SITIO ROSA DE ORO,
1678-010709452,1678-010709452,Item,10709452,EL ORO,PASAJE,CASACAY,07D01,4,"Centro de Salud ""Pasaje""",Huizho,,7,408,,,,PS,,,,"-3.3274020,-79.7427624",-3.327402,-79.7427624,639676,9632129,,,,,408,,,,VIA CUENCA ENTRANDO POR EL PUENTE MARGEN IZQUIERDO,
1679-010709453,1679-010709453,Item,10709453,EL ORO,PASAJE,BUENA VISTA,07D01,44,Por determinar,Aserrío,,7,Desconocido,,,,PS,,,,"-3.3980782,-79.8066378",-3.3980782,-79.8066378,632569,9624324,,,,,1276,,,,"VIA PASAJE, ENTRADA A CALICHANA VIA LA AVELINA",
1680-010701050,1680-010701050,Item,10701050,EL ORO,MACHALA,MACHALA,07D02,1,Mabel Estupiñan,Mabel Estupiñan,,7,24874,,,,CS,,,,"-3.2596730,-79.9542971",-3.259673,-79.9542971,616180,9639644,,,DRA. MABEL ESTUPINAN,,25283,,,,BOYACAE/. TARQUI Y COLON,
1681-010701250,1681-010701250,Item,10701250,EL ORO,MACHALA,PROVIDENCIA,07D02,1,Mabel Estupiñan,Rayito de Luz,,7,13114,2do. ORDEN,,,CSU,,,,"-3.2600429,-79.9276937",-3.2600429,-79.9276937,619136,9639600,,,,,13338,,4,30,CALLEJON JOSEJARA E/. EPLICACHIMA Y JUAN LEON MERA,
1682-010701251,1682-010701251,Item,10701251,EL ORO,MACHALA,PROVIDENCIA,07D02,1,Mabel Estupiñan,El Bosque,,7,1741,2do. ORDEN,,,CSU,,,,"-3.2771019,-79.9525241",-3.2771019,-79.9525241,616375,9637717,,,,,17708,,3,20,LONGITUDINAL 6 E/. CALLEJON PEATONAL Y 19VA SUR (JUNTO A LAS CANCHAS DEPORTIVAS),
1683-010701252,1683-010701252,Item,10701252,EL ORO,MACHALA,PROVIDENCIA,07D02,1,Mabel Estupiñan,Velasco Ibarra,,7,16958,1er. ORDEN,,,CSU,,,,"-3.2682953,-79.9474663",-3.2682953,-79.9474663,616938,9638690,,,,,17248,,2,10,TULCAN E/.  ESMERALDA Y PORTOVIEJO,
1684-010701253,1684-010701253,Item,10701253,EL ORO,MACHALA,MACHALA,07D02,1,Mabel Estupiñan,El Aguador,,7,15826,1er. ORDEN,,,CSU,,,,"-3.2478613,-79.9472356",-3.2478613,-79.9472356,616966,9640949,,,,,16097,,2,10,CIRCUNVALACION NORTE Y JUAN MONTALVO,
1685-010701254,1685-010701254,Item,10701254,EL ORO,MACHALA,MACHALA,07D02,1,Mabel Estupiñan,El Paraíso,,7,14696,1er. ORDEN,,,CSU,,,,"-3.2500912,-79.9517781",-3.2500912,-79.9517781,616461,9640703,,,,,14947,,1.5,10,GUAYAS Y 11VA NORTE (ESQ.),
1686-010701255,1686-010701255,Item,10701255,EL ORO,MACHALA,EL CAMBIO,07D02,1,Mabel Estupiñan,El Cambio,,7,7116,1er. ORDEN,,,CSU,,,,"-3.2888590,-79.9004024",-3.288859,-79.9004024,622165,9636411,,,,,10348,,7,30,ELOY ALFARO Y JOSEJARA,
1687-010701256,1687-010701256,Item,10701256,EL ORO,MACHALA,EL RETIRO,07D02,1,Mabel Estupiñan,El Retiro,,7,4621,1er. ORDEN,,,CSR,,,,"-3.3865220,-79.9087815",-3.386522,-79.9087815,621222,9625615,,,,,4700,,15,45,"EL RETIRO, VIA A SANTA ROSA Harry Alvarez y 3 de Julio",
1688-010701450,1688-010701450,Item,10701450,EL ORO,MACHALA,EL CAMBIO,07D02,1,Mabel Estupiñan,La Iberia,,7,763,1er. ORDEN,,,PS,,,,"-3.2597930,-79.8730666",-3.259793,-79.8730666,625206,9639621,,,,,776,,15,40,SITIO LA IBERIA,
1689-010701051,1689-010701051,Item,10701051,EL ORO,MACHALA,MACHALA,07D02,2,Brisas del Mar - 24 Hd.,Brisas del Mar - 24 Hd. *,,7,22445,,,,CS,,,,"-3.2639417,-79.9709783",-3.2639417,-79.9709783,614326,9639174,,,,,34691,,,,12VA SUR Y 6TA OESTE,
1690-010701257,1690-010701257,Item,10701257,EL ORO,MACHALA,MACHALA,07D02,2,Brisas del Mar - 24 Hd.,Patria Nueva,,7,11078,1er. ORDEN,,,CSU,,,,"-3.2568728,-79.9755933",-3.2568728,-79.9755933,613814,9639956,,,,,11268,,2,10,8VA SUR Y 17VA OESTE,
1691-010701258,1691-010701258,Item,10701258,EL ORO,MACHALA,MACHALA,07D02,2,Brisas del Mar - 24 Hd.,18 de Octubre,,7,13093,1er. ORDEN,,,CSU,,,,"-3.2477563,-79.9681148",-3.2477563,-79.9681148,614646,9640963,,,,,13317,,2.5,12,PASAJE E/. 12VA Y 13VA SUR,
1692-010701259,1692-010701259,Item,10701259,EL ORO,MACHALA,MACHALA,07D02,2,Brisas del Mar - 24 Hd.,Buenos Aires,,7,11078,1er. ORDEN,,,CSU,,,,"-3.2519136,-79.9645557",-3.2519136,-79.9645557,615041,9640503,,,,,11268,,1.8,10,DR. GALLARDO (8AVA OESTE) E/. GRAN COLOMBIA Y PASAJE,
1693-010701260,1693-010701260,Item,10701260,EL ORO,MACHALA,MACHALA,07D02,2,Brisas del Mar - 24 Hd.,San Martin de Porres,,7,21151,1er. ORDEN,,,CSU,,,,"-3.2674596,-79.9614439",-3.2674596,-79.9614439,615385,9638784,,,,,21512,,1,5,COL-N Y AMBROSIO GUMAL,
1694-010701261,1694-010701261,Item,10701261,EL ORO,MACHALA,PUERTO BOLIVAR,07D02,2,Brisas del Mar - 24 Hd.,Puerto Bolivar,,7,22301,1er. ORDEN,,,CSU,,,,"-3.2700776,-80.0006897",-3.2700776,-80.0006897,611024,9638499,,,,,22692,,7,15,GRAL. C-RDOVA E/. PICHINCHA Y JUNIN,
1695-010701262,1695-010701262,Item,10701262,EL ORO,MACHALA,PUERTO BOLIVAR,07D02,2,Brisas del Mar - 24 Hd.,Amazonas,,7,705,1er. ORDEN,,,CSU,,,,"-3.2598306,-79.9933829",-3.2598306,-79.9933829,611837,9639631,,,,,7170,,6,12,"BARRIO AMAZONAS, CALLE ZARUMA",
1696-010701263,1696-010701263,Item,10701263,EL ORO,MACHALA,NUEVE DE MAYO,07D02,2,Brisas del Mar - 24 Hd.,Venezuela,,7,24028,1er. ORDEN,,,CSU,,,,"-3.2746173,-79.9640105",-3.2746173,-79.9640105,615099,9637993,,,,,24449,,2,10,JUAN PALOMINO Y CALLE PRINCIPAL,
1697-010703050,1697-010703050,Item,10703050,EL ORO,ATAHUALPA,PACCHA,,9,Hospital Basico Zaruma,Paccha,,7,3792,1er. y 2do. ORDEN,,,CS,,,,"-3.5970277,-79.6605331",-3.5970277,-79.6605331,648771,9602306,,,,,3857,,35,60,VIA PACCHA - PINAS,
1698-010703250,1698-010703250,Item,10703250,EL ORO,ATAHUALPA,AYAPAMBA,,9,Hospital Basico Zaruma,Ayapamba,,7,2148,1er. y 2do. ORDEN,,,CSR,,,,"-3.6107730,-79.6773558",-3.610773,-79.6773558,646900,9600789,,,,,2185,,40,60,VIA PACCHA - PINAS,
1699-010703450,1699-010703450,Item,10703450,EL ORO,ATAHUALPA,SAN JUAN DE CERRO AZUL,,9,Hospital Basico Zaruma,San Juan de Cerro Azul,,7,261,1er. ORDEN,,,PS,,,,"-3.4733904,-79.7330503",-3.4733904,-79.7330503,640734,9615987,,,,,265,,120,105,VIA PACCHA - PINAS,
1700-010703451,1700-010703451,Item,10703451,EL ORO,ATAHUALPA,SAN JOSE,,9,Hospital Basico Zaruma,San José,,7,382,2do. ORDEN,,,PS,,,,"-3.6272756,-79.6565638",-3.6272756,-79.6565638,649207,9598961,,,,,389,,60,45,CALLE EL MIRADOR,
1701-010711050,1701-010711050,Item,10711050,EL ORO,PORTOVELO,PORTOVELO,,9,Hospital Basico Zaruma,Portovelo,,7,10477,1er. ORDEN,,,CS,,,,"-3.7164313,-79.6185548",-3.7164313,-79.6185548,653414,9589097,,,,,10656,,8,10,"AVENIDA ROSA VIVAR Y ANTONIO JOSE DE SUCRE,SINDICATO DE CHOFERES(3 PISO)",
1702-010711250,1702-010711250,Item,10711250,EL ORO,PORTOVELO,SALATI,,9,Hospital Basico Zaruma,Salati,,7,1474,3er. ORDEN,,,CSR,,,,"-3.7541612,-79.5337940",-3.7541612,-79.533794,662822,9584910,,,,,1499,,25,40,"AVENIDA ZARUMA, DIAGONAL AL PARQUE CENTRAL",
1703-010711450,1703-010711450,Item,10711450,EL ORO,PORTOVELO,CURTINCAPAC,,9,Hospital Basico Zaruma,Curtincapac,,7,576,3er. ORDEN,,,PS,,,,"-3.7314227,-79.5488755",-3.7314227,-79.5488755,661151,9587427,,,,,585,,20,40,"VIA A LOS LLANOS, DIAGONAL AL COLEGIO NACIONAL TECNICO AGROPECUARIO CURTINCAPAC",
1704-010711451,1704-010711451,Item,10711451,EL ORO,PORTOVELO,MORALES,,9,Hospital Basico Zaruma,Lourdes,,7,359,2do. ORDEN,,,PS,,,,"-3.7133528,-79.5766514",-3.7133528,-79.5766514,658069,9589430,,,,,365,,25,40,"LOURDES,PLAZOLETA CENTRAL DIAGONAL A LA IGLESIA",
1705-010711452,1705-010711452,Item,10711452,EL ORO,PORTOVELO,MORALES,,9,Hospital Basico Zaruma,Morales,,7,359,1er. ORDEN,,,PS,,,,"-3.7192587,-79.5435748",-3.7192587,-79.5435748,661742,9588771,,,,,365,,40,35,"PLAZOLETA CENTRAL, DIAGONAL A LA IGLESIA ALTOS DE LA CASA COMUNAL",
1706-010713010,1706-010713010,Item,10713010,EL ORO,ZARUMA,ZARUMA,,9,Hospital Basico Zaruma,Humberto Molina,,7,1148,,,,HB,,,25,"-3.6970211,-79.6120759",-3.6970211,-79.6120759,654137,9591242,,,,,11676,,,,"CALLE DR. CARLOS REYES,DETRAS DE LA UNIDAD EDUCATIVA SAN JUAN BOSCO",
1707-010713250,1707-010713250,Item,10713250,EL ORO,ZARUMA,GUIZHAGUIÑA,,9,Hospital Basico Zaruma,Guizhaguiña,,7,2146,1er. y 3er. ORDEN,,,CSR,,,,"-3.6928341,-79.5502888",-3.6928341,-79.5502888,661001,9591694,,,,,2182,,20,45,"PARROQUIA GUIZHAGUINA,VIA AL BARRIO CHORRERA,DETRAS DE LA CANCHA DE USO MULTIPLE",
1708-010713251,1708-010713251,Item,10713251,EL ORO,ZARUMA,HUERTAS,,9,Hospital Basico Zaruma,Huertas,,7,2363,3er. ORDEN,,,CSR,,,,"-3.6124597,-79.6316590",-3.6124597,-79.631659,651976,9600595,,,,,2404,,25,40,"VIA ZARUMA A PACCHA, DIAGONAL A LA CANCHA MULTIPLE DEL CLUB DEPORTIVO NARANJAL",
1709-010713252,1709-010713252,Item,10713252,EL ORO,ZARUMA,MALVAS,,9,Hospital Basico Zaruma,Malvas * *,,7,1334,2do. ORDEN,,,CSR,,,,"-3.6581650,-79.6284753",-3.658165,-79.6284753,652322,9595541,,,,,1356,,4,15,"CALLE LAS BALSAS, VIA A CELICA, DIAGONAL A COLEGIO REINALDO ESPINOZA",
1710-010713253,1710-010713253,Item,10713253,EL ORO,ZARUMA,SALVIAS,,9,Hospital Basico Zaruma,Salvias,,7,968,3er. ORDEN,,,CSR,,,,"-3.6389279,-79.5480262",-3.6389279,-79.5480262,661262,9597654,,,,,985,,17,40,"CALLE 5 DE NOVIEMBRE, MARGEN IZQUIERDO FRENTE A LA ESCUELA DR. ERNESTO A. CASTRO",
1711-010713254,1711-010713254,Item,10713254,EL ORO,ZARUMA,GUANAZAN,,9,Hospital Basico Zaruma,Guanazan,,7,41,2do.Y 3er. ORDEN,,,CSR,,,,"-3.4588809,-79.4917060",-3.4588809,-79.491706,667551,9617552,,,,,4171,,82,130,A LADO DE LA JUNTA PARROQUIAL,
1712-010713450,1712-010713450,Item,10713450,EL ORO,ZARUMA,ARCAPAMBA,,9,Hospital Basico Zaruma,Arcapamba,,7,217,2do. ORDEN,,,PS,,,,"-3.6478962,-79.6144654",-3.6478962,-79.6144654,653880,9596674,,,,,2207,,12,15,"VIA ZARUMA A PACCHA,MARGEN DERECHO DIAGONAL A PLANTA DE BENEFICIO LAS CHANCHAS",
1713-010713451,1713-010713451,Item,10713451,EL ORO,ZARUMA,SINSAO,,9,Hospital Basico Zaruma,Sinsao,,7,1722,3er. ORDEN,,,PS,,,,"-3.6637148,-79.5800072",-3.6637148,-79.5800072,657705,9594919,,,,,1751,,8,30,"VIA SINSAO A SALVIAS, MARGEN IZQUIERDO",
1714-010713452,1714-010713452,Item,10713452,EL ORO,ZARUMA,ABAÑIN,,9,Hospital Basico Zaruma,Abañin,,7,920,2do.Y 3er. ORDEN,,,PS,,,,"-3.3341267,-79.5014204",-3.3341267,-79.5014204,666493,9631348,,,,,935,,60,150,A LADO DE LA JUNTA PARROQUIAL,
1715-010713453,1715-010713453,Item,10713453,EL ORO,ZARUMA,ABAÑIN,,9,Hospital Basico Zaruma,Unión de Tamacado,,7,920,2do. ORDEN,,,PS,,,,"-3.3342350,-79.5311705",-3.334235,-79.5311705,663187,9631341,,,LA UNION DE TAMACADO,,935,,90,210,VIA ABANIN,
1716-010704050,1716-010704050,Item,10704050,EL ORO,BALSAS,BALSAS,07D04,8,"Hospital Basico "" Piñas""",Balsas,,7,6774,1er. ORDEN,,,CSU,,,,"-3.7604699,-79.8294083",-3.7604699,-79.8294083,629988,9584262,,,,,6865,,50,75,AV. GUAYAS VIA A MARCABELI,
1717-010708050,1717-010708050,Item,10708050,EL ORO,MARCABELI,MARCABELI,07D04,8,"Hospital Basico "" Piñas""",Marcabeli  *,,7,5923,1er. ORDEN,,,CSU,,,,"-3.7865542,-79.9111885",-3.7865542,-79.9111885,620902,9581390,,,,,6025,,65,90,JUNTO AL MUNICIPIO Alto Cenepa,
1718-010710010,1718-010710010,Item,10710010,EL ORO,PIÑAS,PIÑAS,07D04,8,"Hospital Basico "" Piñas""",Luis Moscoso,,7,17041,,,,HB,,,19,"-3.6823153,-79.6834902",-3.6823153,-79.6834902,646207,9592880,,,,,17332,,,,"AVENIDA ANGEL SALVADOR OCHOA,FRENTE A PASO PEATONAL",
1719-010710250,1719-010710250,Item,10710250,EL ORO,PIÑAS,CAPIRO,07D04,8,"Hospital Basico "" Piñas""",Capiro,,7,2253,3er. ORDEN,,,CSR,,,,"-3.7481264,-79.7157785",-3.7481264,-79.7157785,642610,9585609,,,,,2291,,30,30,"CENTRO PARROQUIAL CAPIRO,JUNTO AL COLEGIO GALO PLAZA LASSO",
1720-010710251,1720-010710251,Item,10710251,EL ORO,PIÑAS,LA BOCANA,07D04,8,"Hospital Basico "" Piñas""",La Bocana,,7,1724,1er. y 2do. ORDEN,,,CSR,,,,"-3.6876707,-79.9035853",-3.6876707,-79.9035853,621760,9592321,,,,,1754,,45,45,"VIA SARACAY A MARCABELI,CALLE PRINCIPAL JUNTO A LA TENDENCIA DE POLICIA",
1721-010710252,1721-010710252,Item,10710252,EL ORO,PIÑAS,MOROMORO,07D04,8,"Hospital Basico "" Piñas""",Moromoro,,7,1101,1er. ORDEN,,,CSR,,,,"-3.6818598,-79.7436396",-3.6818598,-79.7436396,639526,9592940,,,,,1119,,20,20,"CALLE CARLOS MARIA LOAYZA,JUNTO A LA ESCUELA",
1722-010710253,1722-010710253,Item,10710253,EL ORO,PIÑAS,PIEDRAS,07D04,8,"Hospital Basico "" Piñas""",El Carmen,,7,633,3er. ORDEN,,,CSR,,,,"-3.6610441,-79.9281160",-3.6610441,-79.928116,619039,9595268,,,,,,,55,60,"VIA PIEDRAS A EL CARMEN,MARGEN IZQUIERDO PLAZOLETA CENTRAL JUNTO A LA CAPILLA",
1723-010710254,1723-010710254,Item,10710254,EL ORO,PIÑAS,SARACAY,07D04,8,"Hospital Basico "" Piñas""",Zaracay,,7,267,1er. ORDEN,,,CSR,,,,"-3.6441946,-79.8636644",-3.6441946,-79.8636644,626200,9597122,,,,,2715,,30,30,"VIA PINAS A MACHALA,MARGEN DERECHO DIAGONAL A DESTACAMENTO DE POLICIA",
1724-010710255,1724-010710255,Item,10710255,EL ORO,PIÑAS,SAN ROQUE,07D04,8,"Hospital Basico "" Piñas""",San Roque,,7,1186,1er. ORDEN,,,CSR,,,,"-3.7237013,-79.6702213",-3.7237013,-79.6702213,647674,9588302,,,,,1206,,7,10,MANUEL UBITICIO GALLARDO*,
1725-010710450,1725-010710450,Item,10710450,EL ORO,PIÑAS,MOROMORO,07D04,8,"Hospital Basico "" Piñas""",Palo Solo,,7,711,2do. ORDEN,,,PS,,,,"-3.6966016,-79.7555751",-3.6966016,-79.7555751,638198,9591312,,,PALOSOLO,,723,,25,25,"VIA MOROMORO A NALACAPAC,PLAZOLETA CENTRAL,DIAGONAL A LA IGLESIA",
1726-010710451,1726-010710451,Item,10710451,EL ORO,PIÑAS,PIÑAS,07D04,8,"Hospital Basico "" Piñas""",Piñas Grande,,7,610,,,,PS,,,,"-3.6670035,-79.6962065",-3.6670035,-79.6962065,644797,9594575,,,,,620,,,,"AVENIDA KENNEDY, ANTIGUA VIA A LA COSTA,A 3 KM DEL CENTRO",
1727-010710452,1727-010710452,Item,10710452,EL ORO,PIÑAS,PIEDRAS,07D04,8,Por determinar,Piedras,,7,Desconocido,,,,PS,,,,"-3.6369563,-79.9130643",-3.6369563,-79.9130643,620714,9597929,,,,,644,,,,"VIA SARACAY A MARCABELI,MARGEN IZQUIERDO,PARROQUIA PIEDRAS",
1728-010702010,1728-010702010,Item,10702010,EL ORO,ARENILLAS,ARENILLAS,07D05,6,Arenillas - 18 Camas,Arenillas,,7,10921,,,,HB,,,18,"-3.5550248,-80.0709042",-3.5550248,-80.0709042,603192,9607006,,,,,11108,,,,AVDA. SIMOS BOLIVAR Y CHILE,
1729-010702250,1729-010702250,Item,10702250,EL ORO,ARENILLAS,ARENILLAS,07D05,6,Arenillas - 18 Camas,San Vicente,,7,664,1er. ORDEN,,,CSU,,,,"-3.5600088,-80.0617704",-3.5600088,-80.0617704,604206,9606454,,,,,6754,,1.1,3,CALLE 11 DE NOVIEMBRE ENTRE CANAR Y 11 DE SEPTIEMBRE (AL FRENTE QUEDA LA ESCUELA JUAN MONTALVO),
1730-010702251,1730-010702251,Item,10702251,EL ORO,ARENILLAS,ARENILLAS,07D05,6,Arenillas - 18 Camas,San Isidro Urbano,,7,1082,1er. y 2do. ORDEN,,,CSU,,,,"-3.5501659,-80.0606280",-3.5501659,-80.060628,604334,9607542,,,,,1100,,1,5,AVDA. JOSE ROMERO SANCHEZ,
1731-010702252,1731-010702252,Item,10702252,EL ORO,ARENILLAS,CHACRAS,07D05,6,Arenillas - 18 Camas,Chacras,,7,1381,1er. ORDEN,,,CSR,,,,"-3.5499553,-80.2017392",-3.5499553,-80.2017392,588660,9607580,,,,,1404,,16.5,15,AVDA. PRINCIPAL JUNTO A LA TENENCIA POLITICA,
1732-010702253,1732-010702253,Item,10702253,EL ORO,ARENILLAS,PALMALES,07D05,6,Arenillas - 18 Camas,Palmales,,7,3108,2do. ORDEN,,,CSR,,,,"-3.6662096,-80.1005761",-3.6662096,-80.1005761,599884,9594718,,,,,3161,,21.8,15,VIA PRINCIPAL (ENTRADA A PALMALES),
1733-010702450,1733-010702450,Item,10702450,EL ORO,ARENILLAS,ARENILLAS,07D05,6,Arenillas - 18 Camas,Cañas,,7,891,2do. ORDEN,,,PS,,,,"-3.6660363,-79.9580108",-3.6660363,-79.9580108,615718,9594720,,,,,906,,15,20,A 100 MTS. FRENTE A LA CAPILLA,
1734-010702451,1734-010702451,Item,10702451,EL ORO,ARENILLAS,PALMALES,07D05,6,Arenillas - 18 Camas,Manabí del Oro,,7,408,2do. ORDEN,,,PS,,,,"-3.7295563,-80.1262475",-3.7295563,-80.1262475,597026,9587718,,,MANABI DE EL ORO,,415,,31,35,FRENTE A LA CANCHA,
1735-010702452,1735-010702452,Item,10702452,EL ORO,ARENILLAS,CARCABON,07D05,6,Arenillas - 18 Camas,Carcabon,,7,845,1er. ORDEN,,,PS,,,,"-3.6258765,-80.1888160",-3.6258765,-80.188816,590088,9599186,,,,,859,,22.1,20,CALLE MARIO MINUCHE Y JOSE MARIA RODRIGUEZ,
1736-010702453,1736-010702453,Item,10702453,EL ORO,ARENILLAS,ARENILLAS,07D05,6,Arenillas - 18 Camas,La Cuca,,7,1731,,,,PS,,,,"-3.4964792,-80.0695940",-3.4964792,-80.069594,603344,9613478,,,,,1761,,,,VIA A LA PITAYA,
1737-010707010,1737-010707010,Item,10707010,EL ORO,HUAQUILLAS,HUAQUILLAS,07D05,7,Huaquillas - 15 Camas,Huaquillas,,7,16552,,,,HB,,,15,"-3.4821135,-80.0228111",-3.4821135,-80.0228111,585737,9615082,,,,,16844,,,,AV. LA REPUBLICA Y MANABI,
1738-010707250,1738-010707250,Item,10707250,EL ORO,HUAQUILLAS,PARAISO,07D05,7,Huaquillas - 15 Camas,18 de Noviembre,,7,17211,1er. ORDEN,,,CSU,,,,"-3.4804105,-80.2252226",-3.4804105,-80.2252226,586058,9615270,,,,,17506,,0.5,3,"IMBABURA, PASAJE Y PORTOVIEJO",
1739-010707251,1739-010707251,Item,10707251,EL ORO,HUAQUILLAS,HUALTACO,07D05,7,Huaquillas - 15 Camas,Hualtaco,,7,2413,1er. ORDEN,,,CSU,,,,"-3.4524599,-80.2277749",-3.4524599,-80.2277749,585777,9618360,,,,,2454,,3,20,AV. HUALTACO,
1740-010707252,1740-010707252,Item,10707252,EL ORO,HUAQUILLAS,HUAQUILLAS,07D05,7,Huaquillas - 15 Camas,La Paz,,7,12224,1er. ORDEN,,,CSU,,,,"-3.4767380,-80.2366046",-3.476738,-80.2366046,584794,9615677,,,,,12433,,0.8,5,PICHINCHA Y 10 DE AGOSTO,
1741-010714450,1741-010714450,Item,10714450,EL ORO,LAS LAJAS,LA VICTORIA,07D05,6,Arenillas - 18 Camas,Valle Hermoso,,7,791,1er. y 2do. ORDEN,,,PS,,,,"-3.8005449,-80.0711453",-3.8005449,-80.0711453,603137,9579864,,,,,805,,34.5,60,VALLE HERMOSO,
1742-010714050,1742-010714050,Item,10714050,EL ORO,LAS LAJAS,LA VICTORIA,07D05,6,Arenillas - 18 Camas,Las Lajas (La Victoria),,7,2222,1er. ORDEN,,,CS,,,,"-3.7885237,-80.0632786",-3.7885237,-80.0632786,604012,9581192,,,,,2260,,31.5,50,CDLA. MIRAFLORES,
1743-010714451,1743-010714451,Item,10714451,EL ORO,LAS LAJAS,LA LIBERTAD,07D05,6,Arenillas - 18 Camas,La Libertad,,7,955,1er. y 2do. ORDEN,,,PS,,,,"-3.8516811,-80.1054924",-3.8516811,-80.1054924,599317,9574215,,,,,971,,43.3,240,VIA A PUYANGO,
1744-010714452,1744-010714452,Item,10714452,EL ORO,LAS LAJAS,EL PARAISO,07D05,6,Arenillas - 18 Camas,El Paraíso,,7,1088,1er. ORDEN,,,PS,,,,"-3.7764818,-80.0286136",-3.7764818,-80.0286136,607863,9582519,,,,,1107,,34.3,60,GUAYAS Y 11VA NORTE (ESQ.),
1745-010714453,1745-010714453,Item,10714453,EL ORO,LAS LAJAS,SAN ISIDRO RURAL,07D05,6,Arenillas - 18 Camas,San Isidro Rural,,7,687,1er. y 2do. ORDEN,,,PS,,,,"-3.7355552,-80.0008082",-3.7355552,-80.0008082,610956,9587040,,,,,699,,42.1,80,SECTOR SAN ISIDRO RURAL,
1746-010712010,1746-010712010,Item,10712010,EL ORO,SANTA ROSA,SANTA ROSA,07D06,5,"Hospital Basico ""Santa Rosa""",Santa Teresita,,7,23012,,,,HB,,,50,"-3.4568880,-79.9589031",-3.456888,-79.9589031,615645,9617842,,,,,23416,,,,AVDA. JOFRE LIMA 506 Y FRANCISCO ROMERO,
